id,kind,reportDate,weekStart,weekEnd,vendor,blobUrl,bytes,createdAt
194ef413-be10-403c-a25b-baaa0808288a,DAILY_PDF,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnkuw0p-mip3lfid?name=daily-2025-11-06.pdf,67638,2025-11-06T15:24:25.387Z
5ae9aaf6-f6d6-41bf-af2e-51e5dc5fecfa,DAILY_XLSX,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnkuw0p-fz2u3sr2?name=daily-2025-11-06.xlsx,7522,2025-11-06T15:24:25.448Z
4724a2ee-dccc-4165-b8a3-0d79cf5864fb,DAILY_PDF,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhown9y8-sllcvxwk?name=daily-2025-11-07.pdf,50805,2025-11-07T13:42:11.802Z
aa8e50bd-ba82-4e25-87e3-e9ad3a4817f7,DAILY_XLSX,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhown9yr-topkfpcl?name=daily-2025-11-07.xlsx,7255,2025-11-07T13:42:11.839Z
89f4a3cb-2418-4a40-b437-c8608c17e1db,DAILY_PDF,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhoxrrs8-kd3t2z4g?name=daily-2025-11-06.pdf,64683,2025-11-07T14:13:41.130Z
b3881ff2-2652-463f-879e-6bb0a9163331,DAILY_XLSX,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhoxrrs9-p11deqrm?name=daily-2025-11-06.xlsx,7444,2025-11-07T14:13:41.166Z
bc717ead-4266-4ca7-8217-9205e7c1739f,DAILY_PDF,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhoxs8oy-o8p95v96?name=daily-2025-11-07.pdf,50739,2025-11-07T14:14:03.045Z
32a86327-6fbf-416c-b1c6-b1f6c068799d,DAILY_XLSX,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhoxs8p5-gstfynzs?name=daily-2025-11-07.xlsx,7259,2025-11-07T14:14:03.072Z
302007e5-0f82-4db1-a96a-5dab10cfeedc,DAILY_PDF,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhp52vbi-fl44dwf9?name=daily-2025-11-07.pdf,51174,2025-11-07T17:38:16.297Z
9e2f5617-0f41-42c8-a106-e3e239a8b3ee,DAILY_XLSX,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhp52vch-p3k9dvo9?name=daily-2025-11-07.xlsx,7265,2025-11-07T17:38:16.335Z
222e4640-c12d-4c06-b443-57e4c32d2fcc,DAILY_PDF,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhp53943-p58mp8fi?name=daily-2025-11-07.pdf,51203,2025-11-07T17:38:34.103Z
f9bb5b9c-9703-4200-bca0-8878e4a13a6c,DAILY_XLSX,2025-11-07T00:00:00.000Z,,,,/api/reports/tmp/mhp53944-p473moh5?name=daily-2025-11-07.xlsx,7265,2025-11-07T17:38:34.119Z
00dd5e41-3842-45b0-bcd4-9ed7cdcd0205,DAILY_PDF,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht65gci-kjvbbtcu?name=daily-2025-11-10.pdf,51647,2025-11-10T13:19:21.134Z
de7c506f-95e4-4748-b846-837a7a32662a,DAILY_XLSX,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht65gcj-rqa4h2xf?name=daily-2025-11-10.xlsx,7354,2025-11-10T13:19:21.174Z
51d45347-01a4-4eb0-adcf-769417c16d4e,DAILY_PDF,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht6ad8h-2dbikjhu?name=daily-2025-11-10.pdf,52285,2025-11-10T13:23:10.395Z
0a76455a-769e-49d8-bba5-a19557fb87d6,DAILY_XLSX,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht6ad8x-kz0w3axe?name=daily-2025-11-10.xlsx,7376,2025-11-10T13:23:10.429Z
fae33f11-c654-4e42-b042-769ebbff7927,DAILY_PDF,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht6elhy-n8trdnwl?name=daily-2025-11-10.pdf,52295,2025-11-10T13:26:27.717Z
3cf60ce4-c877-4399-9e89-12dd9dcc4a7b,DAILY_XLSX,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht6elhz-z101tky9?name=daily-2025-11-10.xlsx,7383,2025-11-10T13:26:27.744Z
1fec9d8b-2b98-41e9-bc4d-96f0ccc83b39,DAILY_PDF,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht7l5nm-jia51src?name=daily-2025-11-10.pdf,52441,2025-11-10T13:59:33.379Z
fe13ae5d-0c13-4722-9c88-f494fa5fa590,DAILY_XLSX,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht7l5nm-riy9timr?name=daily-2025-11-10.xlsx,7414,2025-11-10T13:59:33.409Z
41b2273a-590f-4af5-afac-102cc71634c3,DAILY_PDF,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht7o6fv-czo80zjf?name=daily-2025-11-10.pdf,52483,2025-11-10T14:01:54.361Z
820c9844-ca15-4135-bde6-949403fea494,DAILY_XLSX,2025-11-10T00:00:00.000Z,,,,/api/reports/tmp/mht7o6fv-nwchu3lj?name=daily-2025-11-10.xlsx,7424,2025-11-10T14:01:54.388Z
0a29d47f-46e2-4f0f-af3d-825fc6199d42,DAILY_PDF,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhulfcki-tvoc2lg0?name=daily-2025-11-11.pdf,49030,2025-11-11T13:14:43.215Z
bf6dee3c-c857-46d6-858e-6fd206e91480,DAILY_XLSX,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhulfcki-inpzfsd3?name=daily-2025-11-11.xlsx,7293,2025-11-11T13:14:43.253Z
793c603f-e350-4b14-9526-23d298d5fecf,DAILY_PDF,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhulmtqc-7res1d5w?name=daily-2025-11-11.pdf,52669,2025-11-11T13:20:32.050Z
236f6f68-ae32-4329-97ec-6ce968fe1b71,DAILY_XLSX,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhulmtqc-kh5v2zz0?name=daily-2025-11-11.xlsx,7428,2025-11-11T13:20:32.083Z
3ae90969-86e7-42b1-9115-32aef0bf1db5,DAILY_PDF,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhux57zm-i8nowtlb?name=daily-2025-11-11.pdf,140270,2025-11-11T18:42:46.200Z
1e26d187-6629-442c-ae69-1259d44fba52,DAILY_XLSX,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhux57zm-2cf8ptb2?name=daily-2025-11-11.xlsx,7429,2025-11-11T18:42:46.296Z
1da505a8-c484-458e-88f9-bd0c4f9f5285,DAILY_PDF,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhux9j3f-a4ih13ld?name=daily-2025-11-11.pdf,125482,2025-11-11T18:46:07.168Z
7c1d41ed-d456-4ae6-8954-9e8a7d38238f,DAILY_XLSX,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhux9j3g-vyqrb048?name=daily-2025-11-11.xlsx,7429,2025-11-11T18:46:07.252Z
2fc68f6a-cfa9-445e-a8db-c7d59c878d96,DAILY_PDF,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhuxc04k-qiayf19t?name=daily-2025-11-11.pdf,134269,2025-11-11T18:48:02.558Z
7ece6daf-f879-4f35-ae28-dd54251c41c8,DAILY_XLSX,2025-11-11T00:00:00.000Z,,,,/api/reports/tmp/mhuxc04k-u9cg5tt4?name=daily-2025-11-11.xlsx,7429,2025-11-11T18:48:02.645Z
96310111-6114-4c71-b780-2a47c41ee981,DAILY_PDF,2025-11-12T00:00:00.000Z,,,,/api/reports/tmp/mhw4v0jr-99vdgunz?name=daily-2025-11-12.pdf,52444,2025-11-12T15:06:33.015Z
b6f5ddbe-2f5f-42a2-94da-25c03c8e1263,DAILY_XLSX,2025-11-12T00:00:00.000Z,,,,/api/reports/tmp/mhw4v0js-fhdnay5m?name=daily-2025-11-12.xlsx,7393,2025-11-12T15:06:33.045Z
beaae68e-a2a9-4c0e-acc5-e98cb7e3dd80,DAILY_PDF,2025-11-12T00:00:00.000Z,,,,/api/reports/tmp/mhw5gtiv-6xjk8b4l?name=daily-2025-11-12.pdf,52443,2025-11-12T15:23:30.338Z
3931bf69-54fe-4f4e-8480-d1bea3d83f95,DAILY_XLSX,2025-11-12T00:00:00.000Z,,,,/api/reports/tmp/mhw5gtiv-njzc0fvw?name=daily-2025-11-12.xlsx,7393,2025-11-12T15:23:30.367Z
c90e7546-c645-4e4e-a523-56fe602a46ec,DAILY_PDF,2025-11-13T00:00:00.000Z,,,,/api/reports/tmp/mhxltkpg-mrari7xc?name=daily-2025-11-13.pdf,62863,2025-11-13T15:49:05.529Z
00f381ec-b3e3-4444-b2da-4462da1f682a,DAILY_XLSX,2025-11-13T00:00:00.000Z,,,,/api/reports/tmp/mhxltkpz-795t18gh?name=daily-2025-11-13.xlsx,7517,2025-11-13T15:49:05.570Z
89a40c62-78fb-41a1-9abb-941407b0210c,DAILY_PDF,2025-11-13T00:00:00.000Z,,,,/api/reports/tmp/mhxlwvxq-u225jehp?name=daily-2025-11-13.pdf,63760,2025-11-13T15:51:40.001Z
4d93d820-a68d-4b2a-8423-c691e74c2403,DAILY_XLSX,2025-11-13T00:00:00.000Z,,,,/api/reports/tmp/mhxlwvy8-outwu59d?name=daily-2025-11-13.xlsx,7531,2025-11-13T15:51:40.032Z
f5d6d688-4fd0-46bd-bddb-2c0634bedfb9,DAILY_PDF,2025-11-14T00:00:00.000Z,,,,/api/reports/tmp/mhyusyh7-7sdj5ali?name=daily-2025-11-14.pdf,55029,2025-11-14T12:48:19.446Z
e2160a4f-b958-4c48-b4fa-87c7e908161e,DAILY_XLSX,2025-11-14T00:00:00.000Z,,,,/api/reports/tmp/mhyusyhe-hs3co5j4?name=daily-2025-11-14.xlsx,7064,2025-11-14T12:48:19.487Z
738f42e9-dbb7-4efb-97eb-365cb881048c,DAILY_PDF,2025-11-14T00:00:00.000Z,,,,/api/reports/tmp/mhyz9n49-gccvus2z?name=daily-2025-11-14.pdf,55910,2025-11-14T14:53:16.285Z
11421c72-b5ad-4a81-91e9-e77f40ccc4a5,DAILY_XLSX,2025-11-14T00:00:00.000Z,,,,/api/reports/tmp/mhyz9n4k-p5c87jvt?name=daily-2025-11-14.xlsx,7063,2025-11-14T14:53:16.368Z
fd0b84b2-0aa5-4bbe-ad43-a213c617ba04,DAILY_PDF,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3b2toh-oyj5gh92?name=daily-2025-11-17.pdf,60023,2025-11-17T15:34:58.294Z
4c8dc8e0-cf34-42ef-85b0-902c0f8a9c95,DAILY_XLSX,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3b2tp1-1k8x3jz2?name=daily-2025-11-17.xlsx,7297,2025-11-17T15:34:58.323Z
206f0a05-e25d-455b-a3fa-da1edaa26b65,DAILY_PDF,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3b8z09-8mp19dvi?name=daily-2025-11-17.pdf,63305,2025-11-17T15:39:45.144Z
747c7481-63dc-4fef-8b00-aaa7928b7552,DAILY_XLSX,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3b8z0s-k294hyeu?name=daily-2025-11-17.xlsx,7419,2025-11-17T15:39:45.175Z
26975865-ceab-48e5-84ae-d204f80c95fe,DAILY_PDF,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3btkfa-0b1qk12q?name=daily-2025-11-17.pdf,63329,2025-11-17T15:55:45.989Z
0ed3bee8-e9e1-4e5f-b134-a9b2eb42b186,DAILY_XLSX,2025-11-17T00:00:00.000Z,,,,/api/reports/tmp/mi3btkfa-vgkect51?name=daily-2025-11-17.xlsx,7427,2025-11-17T15:55:46.018Z
88ce4df6-f2fb-4cf2-b206-b422e9e07539,DAILY_PDF,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi4xogne-memlhby0?name=daily-2025-11-18.pdf,59472,2025-11-18T18:55:25.612Z
9c805018-277c-40b4-acf9-a483bf37843f,DAILY_XLSX,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi4xognq-n5nnlg75?name=daily-2025-11-18.xlsx,7359,2025-11-18T18:55:25.650Z
5f6dda65-bdfe-4364-bf03-dd8288f2837c,DAILY_PDF,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi4xpg3f-xrbl89xq?name=daily-2025-11-18.pdf,59472,2025-11-18T18:56:11.474Z
e78e693a-d9fa-443a-a784-24842b26e19c,DAILY_XLSX,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi4xpg3g-37ffdkoj?name=daily-2025-11-18.xlsx,7358,2025-11-18T18:56:11.492Z
7e040992-6827-47b3-81e9-5d2c687213ca,DAILY_PDF,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi5aob00-w72vtuox?name=daily-2025-11-18.pdf,52956,2025-11-19T00:59:13.308Z
adafd201-399f-4f92-8556-0981a19c1a36,DAILY_XLSX,2025-11-18T00:00:00.000Z,,,,/api/reports/tmp/mi5aob0h-xhyfzv51?name=daily-2025-11-18.xlsx,7358,2025-11-19T00:59:13.345Z
a3c3821c-c576-4ec2-9053-8e884fb0eb45,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60o9g9-8du4c2d9?name=daily-2025-11-19.pdf,59671,2025-11-19T13:07:01.256Z
fb9ed923-c817-4629-a23d-efa1b7a75c50,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60o9gj-f09a1k6d?name=daily-2025-11-19.xlsx,7309,2025-11-19T13:07:01.289Z
162e894d-b613-4360-b36c-877d33da286a,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60oqdz-8b84ac06?name=daily-2025-11-19.pdf,59811,2025-11-19T13:07:23.204Z
04022e4a-5600-4505-94e7-5b74c0fc0d04,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60oqe0-4alk88xr?name=daily-2025-11-19.xlsx,7309,2025-11-19T13:07:23.232Z
e5e1bfc8-a58b-4d49-94af-6c00954e0323,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60r01z-pbihd3sl?name=daily-2025-11-19.pdf,60233,2025-11-19T13:09:09.038Z
fef7b726-1717-4389-ade3-c07bba467ee6,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi60r020-m7tcd519?name=daily-2025-11-19.xlsx,7320,2025-11-19T13:09:09.071Z
d63ae8e0-8213-4b5d-ae97-55ba70d98726,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6czhhr-4nsx0xdu?name=daily-2025-11-19.pdf,63123,2025-11-19T18:51:40.301Z
88fd8fe1-1a47-4e2a-ac31-94bc343fd7c5,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6czhib-16s8y3qf?name=daily-2025-11-19.xlsx,7444,2025-11-19T18:51:40.342Z
62ed9552-24b9-403d-85c8-2e0403928e51,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6pqyxh-6n0htw7o?name=daily-2025-11-19.pdf,126185,2025-11-20T00:48:58.104Z
a2aca0f6-593d-4b56-99b4-fc539c2fc67b,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6pqyxi-c5uiie8s?name=daily-2025-11-19.xlsx,7445,2025-11-20T00:48:58.277Z
cccb7886-c4a2-4438-8a97-d967747ec11f,DAILY_PDF,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6q97dv-g9bmd735?name=daily-2025-11-19.pdf,54865,2025-11-20T01:03:08.763Z
10cc8b1a-fced-4d1a-bfef-f793920a42db,DAILY_XLSX,2025-11-19T00:00:00.000Z,,,,/api/reports/tmp/mi6q97ed-186pqsm9?name=daily-2025-11-19.xlsx,7444,2025-11-20T01:03:08.792Z
4cf27751-f309-4789-9086-c10e928c0aab,DAILY_PDF,2025-11-20T00:00:00.000Z,,,,/api/reports/tmp/mi7g3bnu-vqze2n37?name=daily-2025-11-20.pdf,63046,2025-11-20T13:06:24.437Z
859af5b1-5def-4653-902e-9751d2cb5934,DAILY_XLSX,2025-11-20T00:00:00.000Z,,,,/api/reports/tmp/mi7g3bod-tgam9bm3?name=daily-2025-11-20.xlsx,7402,2025-11-20T13:06:24.473Z
a72f81e2-20e7-429d-a956-933fbeb6c15c,DAILY_PDF,2025-11-20T00:00:00.000Z,,,,/api/reports/tmp/mi7rlfc6-axs4s6df?name=daily-2025-11-20.pdf,63876,2025-11-20T18:28:24.729Z
ac0998a2-d165-4780-ba75-9acc739253ee,DAILY_XLSX,2025-11-20T00:00:00.000Z,,,,/api/reports/tmp/mi7rlfcf-7klxtqor?name=daily-2025-11-20.xlsx,7403,2025-11-20T18:28:24.758Z
74d44b5d-a427-4e67-8db9-39578044955e,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vdguc-7zt9bzdx?name=daily-2025-11-21.pdf,55973,2025-11-21T13:01:58.088Z
72b4e1a1-cf5f-4475-9b77-546f0debb4af,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vdgv7-ygocx2dp?name=daily-2025-11-21.xlsx,7467,2025-11-21T13:01:58.122Z
c71ab748-1e07-4161-bdca-fc556508e88e,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vlg2w-ale8eghq?name=daily-2025-11-21.pdf,67589,2025-11-21T13:08:10.332Z
466ca5db-f905-4026-8172-2664db3d0b21,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vlg3b-v818iak7?name=daily-2025-11-21.xlsx,7524,2025-11-21T13:08:10.372Z
84973828-481f-433d-9fe3-bd455129a759,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vlx8j-ryi8i5u1?name=daily-2025-11-21.pdf,67587,2025-11-21T13:08:32.539Z
678b375d-2e3f-4109-a281-cb13f38260bb,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vlx8j-xjqusejs?name=daily-2025-11-21.xlsx,7521,2025-11-21T13:08:32.553Z
38c77d70-bfd4-419b-a7e5-5551e38fa23a,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vm7p5-bvxvfifa?name=daily-2025-11-21.pdf,67587,2025-11-21T13:08:46.097Z
63fedf05-c33c-4108-a07a-478b26867057,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vm7p5-8s0bf7ll?name=daily-2025-11-21.xlsx,7522,2025-11-21T13:08:46.119Z
4d09cf92-264f-42ba-90ab-57945bde0908,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vmnx5-x1nl1weg?name=daily-2025-11-21.pdf,67547,2025-11-21T13:09:07.112Z
6e995698-c44f-466a-935a-080051bb0d47,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vmnx6-f81j8f2s?name=daily-2025-11-21.xlsx,7519,2025-11-21T13:09:07.124Z
d3124e46-07e9-4fba-9972-0dcdd34df837,DAILY_PDF,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vmoik-682b960s?name=daily-2025-11-21.pdf,67547,2025-11-21T13:09:07.883Z
0601491a-4afb-4311-9054-5596dc85b527,DAILY_XLSX,2025-11-21T00:00:00.000Z,,,,/api/reports/tmp/mi8vmoil-fi2jl0p3?name=daily-2025-11-21.xlsx,7519,2025-11-21T13:09:07.895Z
